file|algorithm|peak_comp|stack_comp|compression_time|peak_decomp|stack_decomp|decompression_time|compressed_size|plain_size
proteins.001.1|DC32|904405552|6291456|4.000000000000000|166047141|6291456|0.000000000000000|28920704|104857600
proteins.001.1|DC64|873800156|6291456|3.000000000000000|138565264|6291456|0.000000000000000|18722072|104857600
proteins.001.1|DC128|879711426|6291456|3.000000000000000|144401950|6291456|0.000000000000000|32301190|104857600
proteins.001.1|GCIS-ef|558365655|6291456|6.0000|289876757|6291456|3.0000|5103624|104857600
proteins.001.1|GCIS-s8b|550472354|6291456|6.0000|291643073|6291456|1.0000|4329053|104857600
