file|algorithm|peak|stack|time|substring_size
corpus-x-ray|GCIS-ef|1
corpus-x-ray|DC8|11330775|6291456|0.001053108000000|1
corpus-x-ray|DC16|11330775|6291456|0.000881676000000|1
corpus-x-ray|DC32|1
corpus-x-ray|DC64|1
corpus-x-ray|DC128|1
corpus-x-ray|GCIS-ef|10
corpus-x-ray|DC8|11330784|6291456|0.001421677000000|10
corpus-x-ray|DC16|11330784|6291456|0.001572919000000|10
corpus-x-ray|DC32|10
corpus-x-ray|DC64|10
corpus-x-ray|DC128|10
corpus-x-ray|GCIS-ef|100
corpus-x-ray|DC8|11330874|6291456|0.004580075000000|100
corpus-x-ray|DC16|11330874|6291456|0.005689395000000|100
corpus-x-ray|DC32|100
corpus-x-ray|DC64|100
corpus-x-ray|DC128|100
corpus-x-ray|GCIS-ef|1000
corpus-x-ray|DC8|11331774|6291456|0.033297780000000|1000
corpus-x-ray|DC16|11331774|6291456|0.033248156000000|1000
corpus-x-ray|DC32|1000
corpus-x-ray|DC64|1000
corpus-x-ray|DC128|1000
corpus-x-ray|GCIS-ef|10000
corpus-x-ray|DC8|11340774|6291456|0.297492046000000|10000
corpus-x-ray|DC16|11340774|6291456|0.293673338000000|10000
corpus-x-ray|DC32|10000
corpus-x-ray|DC64|10000
corpus-x-ray|DC128|10000
