file|algorithm|peak_comp|stack_comp|compression_time|peak_decomp|stack_decomp|decompression_time|compressed_size|plain_size
music-pitches|DC8|510589140|6291456|2.000000000000000|161218172|6291456|0.000000000000000|49547780|55832855
music-pitches|DC16|510589240|6291456|2.000000000000000|161218212|6291456|0.000000000000000|49547788|55832855
music-pitches|DC32|511650142|6291456|2.000000000000000|155878301|6291456|0.000000000000000|55374462|55832855
music-pitches|DC64|511650550|6291456|2.000000000000000|155878407|6291456|0.000000000000000|55374478|55832855
music-pitches|DC128|512545110|6291456|2.000000000000000|151354630|6291456|0.000000000000000|58295006|55832855
music-pitches|GCIS-ef|73907663|6291456|0.0000|15321501|6291456|0.0000| 2579809|55832855
music-pitches|GCIS-s8b|72005751|6291456|0.0000|9950821|6291456|0.0000| 1912179|55832855
