file|algorithm|peak_comp|stack_comp|compression_time|peak_decomp|stack_decomp|decompression_time|compressed_size|plain_size
code-sources|GCX|1859163329|6291456|9.258848000000000|460899393|6291456|0.678159000000000|156305181|210866607
code-sources|GCIS-ef|1387168755|6291456|15.4023|731420004|6291456|9.7060|106098652|210866607
code-sources|GCIS-s8b|1320526595|6291456|12.0257|685882528|6291456|2.6471|89425237|210866607
code-sources|REPAIR|6308243680|6291456|334.187699|164964832|6291456|1.134463|58508816|210866607
code-sources|GC3|1968715293|6291456|6.710866000000000|723136237|6291456|1.191604000000000|160824769|210866607
code-sources|GC4|1902274648|6291456|6.099079000000000|584898588|6291456|0.858575000000000|163164988|210866607
code-sources|GC5|1869078909|6291456|5.541667000000000|529195002|6291456|0.754473000000000|149634789|210866607
code-sources|GC6|1854181588|6291456|5.289369000000000|495186220|6291456|0.716015000000000|143741572|210866607
code-sources|GC7|1850489226|6291456|5.108069000000000|473421915|6291456|0.713532000000000|142059798|210866607
code-sources|GC8|1853144076|6291456|4.985508000000000|462873324|6291456|0.684061000000000|146573196|210866607
code-sources|GC9|1859158569|6291456|4.943624000000000|461611061|6291456|0.686456000000000|157025657|210866607
code-sources|GC11|1873362539|6291456|4.983641000000000|460514459|6291456|0.673775000000000|172968767|210866607
code-sources|GC15|1893210574|6291456|4.778410000000000|462664083|6291456|0.528715000000000|195566166|210866607
code-sources|GC30|1904978134|6291456|4.285520000000000|450416674|6291456|0.475376000000000|211433542|210866607
code-sources|GC32|1904738340|6291456|4.184187000000000|448828928|6291456|0.477983000000000|211603184|210866607
code-sources|GC60|1901302204|6291456|3.972828000000000|435462584|6291456|0.339656000000000|210534440|210866607
code-sources|GC64|1900940292|6291456|3.826531000000000|434459004|6291456|0.314031000000000|210409244|210866607
