file|algorithm|peak_comp|stack_comp|compression_time|peak_decomp|stack_decomp|decompression_time|compressed_size|plain_size
corpus-webster|GCX|367151790|6291456|1.759967000000000|89382772|6291456|0.101198000000000|31331404|41458703
corpus-webster|GCIS-ef|289862931|6291456|2.9155|141454324|6291456|2.0387|23145517|41458703
corpus-webster|GCIS-s8b|261897714|6291456|2.1405|130304056|6291456|0.5093|16650469|41458703
corpus-webster|REPAIR|1223203642|6291456|17.805937|23064016|6291456|0.200073|14203179|41458703
corpus-webster|GC3|387052981|6291456|1.184458000000000|138620221|6291456|0.166787000000000|28063417|41458703
corpus-webster|GC4|373791292|6291456|1.080982000000000|109889868|6291456|0.137218000000000|26972156|41458703
corpus-webster|GC5|367008839|6291456|0.979004000000000|99697064|6291456|0.116070000000000|25071167|41458703
corpus-webster|GC6|364081378|6291456|1.009633000000000|94571902|6291456|0.104083000000000|25473850|41458703
corpus-webster|GC7|363525982|6291456|0.975893000000000|91899751|6291456|0.095719000000000|26750138|41458703
corpus-webster|GC8|364388908|6291456|0.972496000000000|90291096|6291456|0.094106000000000|28102824|41458703
corpus-webster|GC9|365816542|6291456|0.951128000000000|89673138|6291456|0.097798000000000|29788182|41458703
corpus-webster|GC11|368217151|6291456|0.945583000000000|89289554|6291456|0.102529000000000|32754635|41458703
corpus-webster|GC15|370435939|6291456|0.877180000000000|88263300|6291456|0.091715000000000|35748819|41458703
corpus-webster|GC30|374172574|6291456|0.802253000000000|87860382|6291456|0.088229000000000|40872966|41458703
corpus-webster|GC32|374519204|6291456|0.756323000000000|87957868|6291456|0.080042000000000|41315596|41458703
corpus-webster|GC60|375781624|6291456|0.696153000000000|87407816|6291456|0.065950000000000|43182440|41458703
corpus-webster|GC64|375659332|6291456|0.716197000000000|87167852|6291456|0.071692000000000|43116812|41458703
