file|algorithm|peak_comp|stack_comp|compression_time|peak_decomp|stack_decomp|decompression_time|compressed_size|plain_size
corpus-nci|GCX|282020882|6291456|1.160217000000000|52668196|6291456|0.035136000000000|10717068|33553445
corpus-nci|GCIS-ef|187601099|6291456|1.0419|92725398|6291456|0.8092|4699159|33553445
corpus-nci|GCIS-s8b|183206123|6291456|0.8396|91129470|6291456|0.2195|3824959|33553445
corpus-nci|REPAIR|1024076102|6291456|7.039126|10244096|6291456|0.064653|359558|33553445
corpus-nci|GC3|313187947|6291456|0.654476000000000|97570503|6291456|0.104231000000000|8094279|33553445
corpus-nci|GC4|302171312|6291456|0.592235000000000|75823024|6291456|0.074832000000000|8715808|33553445
corpus-nci|GC5|295746486|6291456|0.516938000000000|68949209|6291456|0.062688000000000|8552714|33553445
corpus-nci|GC6|291598096|6291456|0.593721000000000|65031020|6291456|0.057028000000000|9108368|33553445
corpus-nci|GC7|288722830|6291456|0.593822000000000|62518079|6291456|0.050378000000000|9790982|33553445
corpus-nci|GC8|286793604|6291456|0.584606000000000|61138356|6291456|0.047598000000000|10807956|33553445
corpus-nci|GC9|285491335|6291456|0.572963000000000|59442188|6291456|0.046754000000000|10975799|33553445
corpus-nci|GC11|283847733|6291456|0.535327000000000|57004411|6291456|0.041536000000000|11249437|33553445
corpus-nci|GC15|282140194|6291456|0.533891000000000|53196065|6291456|0.036913000000000|10694726|33553445
corpus-nci|GC30|284187124|6291456|0.545693000000000|52188292|6291456|0.038946000000000|14160556|33553445
corpus-nci|GC32|284864228|6291456|0.567106000000000|52679096|6291456|0.041328000000000|14930216|33553445
corpus-nci|GC60|295286284|6291456|0.544322000000000|61828900|6291456|0.048058000000000|26036164|33553445
corpus-nci|GC64|296648772|6291456|0.559131000000000|63099836|6291456|0.053397000000000|27448156|33553445
