file|algorithm|peak_comp|stack_comp|compression_time|peak_decomp|stack_decomp|decompression_time|compressed_size|plain_size
pseudo-real-english.001.2|GCX|896704077|6291456|4.635557000000000|186515224|6291456|0.284703000000000|49384516|104857600
pseudo-real-english.001.2|GCIS-ef|558170176|6291456|6.7528|286326201|6291456|3.3814|5101447|104857600
pseudo-real-english.001.2|GCIS-s8b|550188547|6291456|6.3149|284149497|6291456|1.3129|4376285|104857600
pseudo-real-english.001.2|REPAIR|3033131117|6291456|33.544153|32053144|6291456|1.099735|1788513|104857600
pseudo-real-english.001.2|GC3|978812272|6291456|3.153215000000000|325130920|6291456|0.439921000000000|45510364|104857600
pseudo-real-english.001.2|GC4|944068712|6291456|2.551812000000000|214416436|6291456|0.254161000000000|4700820|104857600
pseudo-real-english.001.2|GC5|925035467|6291456|2.843923000000000|236318972|6291456|0.342265000000000|47575103|104857600
pseudo-real-english.001.2|GC6|911310898|6291456|2.566850000000000|201206874|6291456|0.266052000000000|26443962|104857600
pseudo-real-english.001.2|GC7|905631080|6291456|2.486269000000000|215743952|6291456|0.283024000000000|50967504|104857600
pseudo-real-english.001.2|GC8|892851788|6291456|2.333327000000000|163075496|6291456|0.161915000000000|5788760|104857600
pseudo-real-english.001.2|GC9|898173958|6291456|2.536092000000000|200102225|6291456|0.248342000000000|48641018|104857600
pseudo-real-english.001.2|GC11|896088098|6291456|2.279782000000000|190751354|6291456|0.257077000000000|47763530|104857600
pseudo-real-english.001.2|GC15|898815964|6291456|2.446982000000000|186075506|6291456|0.272154000000000|53255720|104857600
pseudo-real-english.001.2|GC30|900572764|6291456|2.441999000000000|176443800|6291456|0.278217000000000|57604524|104857600
pseudo-real-english.001.2|GC32|856276332|6291456|2.388435000000000|127530936|6291456|0.089299000000000|9564840|104857600
pseudo-real-english.001.2|GC60|914347324|6291456|2.218661000000000|185210940|6291456|0.185262000000000|73359324|104857600
pseudo-real-english.001.2|GC64|852889740|6291456|2.170775000000000|122569224|6291456|0.076254000000000|11153528|104857600
