file|algorithm|peak|stack|time|substring_size
osdb|GCIS-ef|811692|6291456|0.0000|1
osdb|DC3|1
osdb|DC4|1
osdb|DC5|1
osdb|DC6|1
osdb|DC7|1
osdb|DC8|1
osdb|DC9|1
osdb|DC11|1
osdb|DC15|1
osdb|DC30|1
osdb|DC32|1
osdb|DC60|1
osdb|DC64|1
osdb|GCIS-ef|811692|6291456|0.0000|10
osdb|DC3|10
osdb|DC4|10
osdb|DC5|10
osdb|DC6|10
osdb|DC7|10
osdb|DC8|10
osdb|DC9|10
osdb|DC11|10
osdb|DC15|10
osdb|DC30|10
osdb|DC32|10
osdb|DC60|10
osdb|DC64|10
osdb|GCIS-ef|811692|6291456|0.0000|100
osdb|DC3|100
osdb|DC4|100
osdb|DC5|100
osdb|DC6|100
osdb|DC7|100
osdb|DC8|100
osdb|DC9|100
osdb|DC11|100
osdb|DC15|100
osdb|DC30|100
osdb|DC32|100
osdb|DC60|100
osdb|DC64|100
osdb|GCIS-ef|811692|6291456|0.0000|1000
osdb|DC3|1000
osdb|DC4|1000
osdb|DC5|1000
osdb|DC6|1000
osdb|DC7|1000
osdb|DC8|1000
osdb|DC9|1000
osdb|DC11|1000
osdb|DC15|1000
osdb|DC30|1000
osdb|DC32|1000
osdb|DC60|1000
osdb|DC64|1000
osdb|GCIS-ef|811692|6291456|0.0000|10000
osdb|DC3|10000
osdb|DC4|10000
osdb|DC5|10000
osdb|DC6|10000
osdb|DC7|10000
osdb|DC8|10000
osdb|DC9|10000
osdb|DC11|10000
osdb|DC15|10000
osdb|DC30|10000
osdb|DC32|10000
osdb|DC60|10000
osdb|DC64|10000
