file|algorithm|peak|stack|time|substring_size
nci|GCIS-ef|5570184|6291456|0.0000|1
nci|DC3|1
nci|DC4|1
nci|DC5|1
nci|DC6|1
nci|DC7|1
nci|DC8|1
nci|DC9|1
nci|DC11|1
nci|DC15|1
nci|DC30|1
nci|DC32|1
nci|DC60|1
nci|DC64|1
nci|GCIS-ef|5570184|6291456|0.0000|10
nci|DC3|10
nci|DC4|10
nci|DC5|10
nci|DC6|10
nci|DC7|10
nci|DC8|10
nci|DC9|10
nci|DC11|10
nci|DC15|10
nci|DC30|10
nci|DC32|10
nci|DC60|10
nci|DC64|10
nci|GCIS-ef|5570184|6291456|0.0000|100
nci|DC3|100
nci|DC4|100
nci|DC5|100
nci|DC6|100
nci|DC7|100
nci|DC8|100
nci|DC9|100
nci|DC11|100
nci|DC15|100
nci|DC30|100
nci|DC32|100
nci|DC60|100
nci|DC64|100
nci|GCIS-ef|5570184|6291456|0.0000|1000
nci|DC3|1000
nci|DC4|1000
nci|DC5|1000
nci|DC6|1000
nci|DC7|1000
nci|DC8|1000
nci|DC9|1000
nci|DC11|1000
nci|DC15|1000
nci|DC30|1000
nci|DC32|1000
nci|DC60|1000
nci|DC64|1000
nci|GCIS-ef|5570184|6291456|0.0000|10000
nci|DC3|10000
nci|DC4|10000
nci|DC5|10000
nci|DC6|10000
nci|DC7|10000
nci|DC8|10000
nci|DC9|10000
nci|DC11|10000
nci|DC15|10000
nci|DC30|10000
nci|DC32|10000
nci|DC60|10000
nci|DC64|10000
