file|algorithm|peak|stack|time|substring_size
archive|GCIS-ef|12873768|6291456|0.0000|1
archive|DC3|1
archive|DC4|1
archive|DC5|1
archive|DC6|1
archive|DC7|1
archive|DC8|1
archive|DC9|1
archive|DC11|1
archive|DC15|1
archive|DC30|1
archive|DC32|1
archive|DC60|1
archive|DC64|1
archive|GCIS-ef|12873768|6291456|0.0000|10
archive|DC3|10
archive|DC4|10
archive|DC5|10
archive|DC6|10
archive|DC7|10
archive|DC8|10
archive|DC9|10
archive|DC11|10
archive|DC15|10
archive|DC30|10
archive|DC32|10
archive|DC60|10
archive|DC64|10
archive|GCIS-ef|12873768|6291456|0.0000|100
archive|DC3|100
archive|DC4|100
archive|DC5|100
archive|DC6|100
archive|DC7|100
archive|DC8|100
archive|DC9|100
archive|DC11|100
archive|DC15|100
archive|DC30|100
archive|DC32|100
archive|DC60|100
archive|DC64|100
archive|GCIS-ef|12873768|6291456|0.0000|1000
archive|DC3|1000
archive|DC4|1000
archive|DC5|1000
archive|DC6|1000
archive|DC7|1000
archive|DC8|1000
archive|DC9|1000
archive|DC11|1000
archive|DC15|1000
archive|DC30|1000
archive|DC32|1000
archive|DC60|1000
archive|DC64|1000
archive|GCIS-ef|12873768|6291456|0.0000|10000
archive|DC3|10000
archive|DC4|10000
archive|DC5|10000
archive|DC6|10000
archive|DC7|10000
archive|DC8|10000
archive|DC9|10000
archive|DC11|10000
archive|DC15|10000
archive|DC30|10000
archive|DC32|10000
archive|DC60|10000
archive|DC64|10000
