file|algorithm|peak|stack|time|substring_size
mozilla|GCIS-ef|811720|6291456|0.0000|1
mozilla|DC3|1
mozilla|DC4|1
mozilla|DC5|1
mozilla|DC6|1
mozilla|DC7|1
mozilla|DC8|1
mozilla|DC9|1
mozilla|DC11|1
mozilla|DC15|1
mozilla|DC30|1
mozilla|DC32|1
mozilla|DC60|1
mozilla|DC64|1
mozilla|GCIS-ef|811720|6291456|0.0000|10
mozilla|DC3|10
mozilla|DC4|10
mozilla|DC5|10
mozilla|DC6|10
mozilla|DC7|10
mozilla|DC8|10
mozilla|DC9|10
mozilla|DC11|10
mozilla|DC15|10
mozilla|DC30|10
mozilla|DC32|10
mozilla|DC60|10
mozilla|DC64|10
mozilla|GCIS-ef|811720|6291456|0.0000|100
mozilla|DC3|100
mozilla|DC4|100
mozilla|DC5|100
mozilla|DC6|100
mozilla|DC7|100
mozilla|DC8|100
mozilla|DC9|100
mozilla|DC11|100
mozilla|DC15|100
mozilla|DC30|100
mozilla|DC32|100
mozilla|DC60|100
mozilla|DC64|100
mozilla|GCIS-ef|811720|6291456|0.0000|1000
mozilla|DC3|1000
mozilla|DC4|1000
mozilla|DC5|1000
mozilla|DC6|1000
mozilla|DC7|1000
mozilla|DC8|1000
mozilla|DC9|1000
mozilla|DC11|1000
mozilla|DC15|1000
mozilla|DC30|1000
mozilla|DC32|1000
mozilla|DC60|1000
mozilla|DC64|1000
mozilla|GCIS-ef|811720|6291456|0.0000|10000
mozilla|DC3|10000
mozilla|DC4|10000
mozilla|DC5|10000
mozilla|DC6|10000
mozilla|DC7|10000
mozilla|DC8|10000
mozilla|DC9|10000
mozilla|DC11|10000
mozilla|DC15|10000
mozilla|DC30|10000
mozilla|DC32|10000
mozilla|DC60|10000
mozilla|DC64|10000
