file|algorithm|peak|stack|time|substring_size
mr|GCIS-ef|811692|6291456|0.0000|1
mr|DC3|1
mr|DC4|1
mr|DC5|1
mr|DC6|1
mr|DC7|1
mr|DC8|1
mr|DC9|1
mr|DC11|1
mr|DC15|1
mr|DC30|1
mr|DC32|1
mr|DC60|1
mr|DC64|1
mr|GCIS-ef|811692|6291456|0.0000|10
mr|DC3|10
mr|DC4|10
mr|DC5|10
mr|DC6|10
mr|DC7|10
mr|DC8|10
mr|DC9|10
mr|DC11|10
mr|DC15|10
mr|DC30|10
mr|DC32|10
mr|DC60|10
mr|DC64|10
mr|GCIS-ef|811692|6291456|0.0000|100
mr|DC3|100
mr|DC4|100
mr|DC5|100
mr|DC6|100
mr|DC7|100
mr|DC8|100
mr|DC9|100
mr|DC11|100
mr|DC15|100
mr|DC30|100
mr|DC32|100
mr|DC60|100
mr|DC64|100
mr|GCIS-ef|811692|6291456|0.0000|1000
mr|DC3|1000
mr|DC4|1000
mr|DC5|1000
mr|DC6|1000
mr|DC7|1000
mr|DC8|1000
mr|DC9|1000
mr|DC11|1000
mr|DC15|1000
mr|DC30|1000
mr|DC32|1000
mr|DC60|1000
mr|DC64|1000
mr|GCIS-ef|811692|6291456|0.0000|10000
mr|DC3|10000
mr|DC4|10000
mr|DC5|10000
mr|DC6|10000
mr|DC7|10000
mr|DC8|10000
mr|DC9|10000
mr|DC11|10000
mr|DC15|10000
mr|DC30|10000
mr|DC32|10000
mr|DC60|10000
mr|DC64|10000
