file|algorithm|peak|stack|time|substring_size
samba|GCIS-ef|811692|6291456|0.0000|1
samba|DC3|1
samba|DC4|1
samba|DC5|1
samba|DC6|1
samba|DC7|1
samba|DC8|1
samba|DC9|1
samba|DC11|1
samba|DC15|1
samba|DC30|1
samba|DC32|1
samba|DC60|1
samba|DC64|1
samba|GCIS-ef|811692|6291456|0.0000|10
samba|DC3|10
samba|DC4|10
samba|DC5|10
samba|DC6|10
samba|DC7|10
samba|DC8|10
samba|DC9|10
samba|DC11|10
samba|DC15|10
samba|DC30|10
samba|DC32|10
samba|DC60|10
samba|DC64|10
samba|GCIS-ef|811692|6291456|0.0000|100
samba|DC3|100
samba|DC4|100
samba|DC5|100
samba|DC6|100
samba|DC7|100
samba|DC8|100
samba|DC9|100
samba|DC11|100
samba|DC15|100
samba|DC30|100
samba|DC32|100
samba|DC60|100
samba|DC64|100
samba|GCIS-ef|811692|6291456|0.0000|1000
samba|DC3|1000
samba|DC4|1000
samba|DC5|1000
samba|DC6|1000
samba|DC7|1000
samba|DC8|1000
samba|DC9|1000
samba|DC11|1000
samba|DC15|1000
samba|DC30|1000
samba|DC32|1000
samba|DC60|1000
samba|DC64|1000
samba|GCIS-ef|811692|6291456|0.0000|10000
samba|DC3|10000
samba|DC4|10000
samba|DC5|10000
samba|DC6|10000
samba|DC7|10000
samba|DC8|10000
samba|DC9|10000
samba|DC11|10000
samba|DC15|10000
samba|DC30|10000
samba|DC32|10000
samba|DC60|10000
samba|DC64|10000
