file|algorithm|peak|stack|time|substring_size
webster|GCIS-ef|24224236|6291456|0.0000|1
webster|DC3|1
webster|DC4|1
webster|DC5|1
webster|DC6|1
webster|DC7|1
webster|DC8|1
webster|DC9|1
webster|DC11|1
webster|DC15|1
webster|DC30|1
webster|DC32|1
webster|DC60|1
webster|DC64|1
webster|GCIS-ef|24224236|6291456|0.0000|10
webster|DC3|10
webster|DC4|10
webster|DC5|10
webster|DC6|10
webster|DC7|10
webster|DC8|10
webster|DC9|10
webster|DC11|10
webster|DC15|10
webster|DC30|10
webster|DC32|10
webster|DC60|10
webster|DC64|10
webster|GCIS-ef|24224236|6291456|0.0000|100
webster|DC3|100
webster|DC4|100
webster|DC5|100
webster|DC6|100
webster|DC7|100
webster|DC8|100
webster|DC9|100
webster|DC11|100
webster|DC15|100
webster|DC30|100
webster|DC32|100
webster|DC60|100
webster|DC64|100
webster|GCIS-ef|24224236|6291456|0.0000|1000
webster|DC3|1000
webster|DC4|1000
webster|DC5|1000
webster|DC6|1000
webster|DC7|1000
webster|DC8|1000
webster|DC9|1000
webster|DC11|1000
webster|DC15|1000
webster|DC30|1000
webster|DC32|1000
webster|DC60|1000
webster|DC64|1000
webster|GCIS-ef|24224236|6291456|0.0000|10000
webster|DC3|10000
webster|DC4|10000
webster|DC5|10000
webster|DC6|10000
webster|DC7|10000
webster|DC8|10000
webster|DC9|10000
webster|DC11|10000
webster|DC15|10000
webster|DC30|10000
webster|DC32|10000
webster|DC60|10000
webster|DC64|10000
