file|algorithm|peak|stack|time|substring_size
pitches|GCIS-ef|3428912|6291456|0.0000|1
pitches|DC3|1
pitches|DC4|1
pitches|DC5|1
pitches|DC6|1
pitches|DC7|1
pitches|DC8|1
pitches|DC9|1
pitches|DC11|1
pitches|DC15|1
pitches|DC30|1
pitches|DC32|1
pitches|DC60|1
pitches|DC64|1
pitches|GCIS-ef|3428912|6291456|0.0000|10
pitches|DC3|10
pitches|DC4|10
pitches|DC5|10
pitches|DC6|10
pitches|DC7|10
pitches|DC8|10
pitches|DC9|10
pitches|DC11|10
pitches|DC15|10
pitches|DC30|10
pitches|DC32|10
pitches|DC60|10
pitches|DC64|10
pitches|GCIS-ef|3428912|6291456|0.0000|100
pitches|DC3|100
pitches|DC4|100
pitches|DC5|100
pitches|DC6|100
pitches|DC7|100
pitches|DC8|100
pitches|DC9|100
pitches|DC11|100
pitches|DC15|100
pitches|DC30|100
pitches|DC32|100
pitches|DC60|100
pitches|DC64|100
pitches|GCIS-ef|3428912|6291456|0.0000|1000
pitches|DC3|1000
pitches|DC4|1000
pitches|DC5|1000
pitches|DC6|1000
pitches|DC7|1000
pitches|DC8|1000
pitches|DC9|1000
pitches|DC11|1000
pitches|DC15|1000
pitches|DC30|1000
pitches|DC32|1000
pitches|DC60|1000
pitches|DC64|1000
pitches|GCIS-ef|3428912|6291456|0.0000|10000
pitches|DC3|10000
pitches|DC4|10000
pitches|DC5|10000
pitches|DC6|10000
pitches|DC7|10000
pitches|DC8|10000
pitches|DC9|10000
pitches|DC11|10000
pitches|DC15|10000
pitches|DC30|10000
pitches|DC32|10000
pitches|DC60|10000
pitches|DC64|10000
