file|algorithm|peak|stack|time|substring_size
xml|GCIS-ef|811728|6291456|0.0000|1
xml|DC3|1
xml|DC4|1
xml|DC5|1
xml|DC6|1
xml|DC7|1
xml|DC8|1
xml|DC9|1
xml|DC11|1
xml|DC15|1
xml|DC30|1
xml|DC32|1
xml|DC60|1
xml|DC64|1
xml|GCIS-ef|811728|6291456|0.0000|10
xml|DC3|10
xml|DC4|10
xml|DC5|10
xml|DC6|10
xml|DC7|10
xml|DC8|10
xml|DC9|10
xml|DC11|10
xml|DC15|10
xml|DC30|10
xml|DC32|10
xml|DC60|10
xml|DC64|10
xml|GCIS-ef|811728|6291456|0.0000|100
xml|DC3|100
xml|DC4|100
xml|DC5|100
xml|DC6|100
xml|DC7|100
xml|DC8|100
xml|DC9|100
xml|DC11|100
xml|DC15|100
xml|DC30|100
xml|DC32|100
xml|DC60|100
xml|DC64|100
xml|GCIS-ef|811728|6291456|0.0000|1000
xml|DC3|1000
xml|DC4|1000
xml|DC5|1000
xml|DC6|1000
xml|DC7|1000
xml|DC8|1000
xml|DC9|1000
xml|DC11|1000
xml|DC15|1000
xml|DC30|1000
xml|DC32|1000
xml|DC60|1000
xml|DC64|1000
xml|GCIS-ef|811728|6291456|0.0000|10000
xml|DC3|10000
xml|DC4|10000
xml|DC5|10000
xml|DC6|10000
xml|DC7|10000
xml|DC8|10000
xml|DC9|10000
xml|DC11|10000
xml|DC15|10000
xml|DC30|10000
xml|DC32|10000
xml|DC60|10000
xml|DC64|10000
