file|algorithm|peak_comp|stack_comp|compression_time|peak_decomp|stack_decomp|decompression_time|compressed_size|plain_size
real-kernel|GC3|784334185|6291456|1.299058000000000|96436057|257961616
real-kernel|GC4|616271388|6291456|1.072238000000000|100347708|257961616
real-kernel|GC5|565357310|6291456|0.910094000000000|101026049|257961616
real-kernel|GC6|532759086|6291456|0.820637000000000|102822738|257961616
real-kernel|GC7|504707963|6291456|0.688065000000000|99339452|257961616
real-kernel|GC8|488870424|6291456|0.843278000000000|101927688|257961616
real-kernel|GC9|474885597|6291456|0.789898000000000|102274053|257961616
real-kernel|GC11|457315095|6291456|0.902854000000000|105548880|257961616
real-kernel|GC15|448388616|6291456|0.780788000000000|121636779|257961616
real-kernel|GC30|459074296|6291456|0.660333000000000|166716652|257961616
real-kernel|GC32|460943248|6291456|0.648283000000000|170735872|257961616
real-kernel|GC60|482049772|6291456|0.425377000000000|206886748|257961616
real-kernel|GC64|482355176|6291456|0.402510000000000|208270424|257961616
real-kernel|GCIS-ef|1355557737|6291456|15.0412|696239525|6291456|7.2860| 6928312|257961616
real-kernel|GCIS-s8b|1347447027|6291456|14.9996|691877409|6291456|2.8134| 6112175|257961616
