file|algorithm|peak_comp|stack_comp|compression_time|peak_decomp|stack_decomp|decompression_time|compressed_size|plain_size
corpus-etext99|GC3|362165171|6291456|0.617554000000000|81425111|105277340
corpus-etext99|GC4|294785204|6291456|0.451322000000000|84230132|105277340
corpus-etext99|GC5|260906911|6291456|0.361088000000000|71407393|105277340
corpus-etext99|GC6|240958956|6291456|0.350127000000000|65496456|105277340
corpus-etext99|GC7|232559820|6291456|0.306912000000000|67123694|105277340
corpus-etext99|GC8|230085800|6291456|0.332596000000000|72169496|105277340
corpus-etext99|GC9|234374873|6291456|0.386239000000000|82307276|105277340
corpus-etext99|GC11|244114273|6291456|0.401809000000000|100554016|105277340
corpus-etext99|GC15|251198870|6291456|0.336936000000000|117847178|105277340
corpus-etext99|GC30|231884044|6291456|0.283511000000000|112569400|105277340
corpus-etext99|GC32|230560608|6291456|0.276684000000000|112123344|105277340
corpus-etext99|GC60|220233116|6291456|0.167155000000000|107936012|105277340
corpus-etext99|GC64|219541272|6291456|0.162278000000000|107681672|105277340
corpus-etext99|GCIS-ef|710624816|6291456|8.8604|365887909|6291456|5.8553| 64208903|105277340
corpus-etext99|GCIS-s8b|678654056|6291456|6.9262|338852437|6291456|1.8177| 46589269|105277340
