file|algorithm|peak_comp|stack_comp|compression_time|peak_decomp|stack_decomp|decompression_time|compressed_size|plain_size
artificial-tm29|GC3|716087177|6291456|0.634014000000000|258761|268435456
artificial-tm29|GC4|536871848|6291456|0.430715000000000|184|268435456
artificial-tm29|GC5|483470992|6291456|0.368936000000000|286801|268435456
artificial-tm29|GC6|447429502|6291456|0.309121000000000|36706|268435456
artificial-tm29|GC7|422140062|6291456|0.295531000000000|312599|268435456
artificial-tm29|GC8|402653912|6291456|0.268993000000000|200|268435456
artificial-tm29|GC9|388131920|6291456|0.255584000000000|391457|268435456
artificial-tm29|GC11|366480002|6291456|0.235783000000000|431387|268435456
artificial-tm29|GC15|340410642|6291456|0.201545000000000|392055|268435456
artificial-tm29|GC30|304556682|6291456|0.163441000000000|329250|268435456
artificial-tm29|GC32|301991636|6291456|0.160077000000000|308|268435456
artificial-tm29|GC60|286477740|6291456|0.145759000000000|144156|268435456
artificial-tm29|GC64|285217760|6291456|0.143635000000000|496|268435456
artificial-tm29|GCIS-ef|1393373252|6291456|4.9915|570468505|6291456|5.0114| 9445|268435456
artificial-tm29|GCIS-s8b|1395318923|6291456|4.9699|571048025|6291456|1.9316| 66191|268435456
