file|algorithm|peak_comp|stack_comp|compression_time|peak_decomp|stack_decomp|decompression_time|compressed_size|plain_size
real-einstein.de.txt|GC3|254139372|6291456|0.298606000000000|6783000|92758441
real-einstein.de.txt|GC4|192654592|6291456|0.208380000000000|7137296|92758441
real-einstein.de.txt|GC5|174468676|6291456|0.179556000000000|7503130|92758441
real-einstein.de.txt|GC6|162550128|6291456|0.168913000000000|7952400|92758441
real-einstein.de.txt|GC7|154089043|6291456|0.160060000000000|8325445|92758441
real-einstein.de.txt|GC8|147869564|6291456|0.146080000000000|8731580|92758441
real-einstein.de.txt|GC9|143082118|6291456|0.136365000000000|9097339|92758441
real-einstein.de.txt|GC11|136905029|6291456|0.123949000000000|10415954|92758441
real-einstein.de.txt|GC15|129423770|6291456|0.108931000000000|11929478|92758441
real-einstein.de.txt|GC30|118362976|6291456|0.088811000000000|13236532|92758441
real-einstein.de.txt|GC32|117719356|6291456|0.084738000000000|13365244|92758441
real-einstein.de.txt|GC60|117377076|6291456|0.080127000000000|18431652|92758441
real-einstein.de.txt|GC64|118008512|6291456|0.081419000000000|19448624|92758441
real-einstein.de.txt|GCIS-ef|481567136|6291456|4.9956|234440978|6291456|2.4890| 315794|92758441
real-einstein.de.txt|GCIS-s8b|481867616|6291456|4.9034|234695874|6291456|0.9128| 288983|92758441
