file|algorithm|peak_comp|stack_comp|compression_time|peak_decomp|stack_decomp|decompression_time|compressed_size|plain_size
pseudo-real-dna.001.1|GC3|302230199|6291456|0.322492000000000|22609595|104857600
pseudo-real-dna.001.1|GC4|213372732|6291456|0.227973000000000|3657116|104857600
pseudo-real-dna.001.1|GC5|211328444|6291456|0.185299000000000|22584527|104857600
pseudo-real-dna.001.1|GC6|183300742|6291456|0.160586000000000|8537782|104857600
pseudo-real-dna.001.1|GC7|186655509|6291456|0.183842000000000|21879013|104857600
pseudo-real-dna.001.1|GC8|161687296|6291456|0.145405000000000|4400560|104857600
pseudo-real-dna.001.1|GC9|180414574|6291456|0.206234000000000|28953367|104857600
pseudo-real-dna.001.1|GC11|179425009|6291456|0.173516000000000|36437185|104857600
pseudo-real-dna.001.1|GC15|169518960|6291456|0.241797000000000|36699126|104857600
pseudo-real-dna.001.1|GC30|146921798|6291456|0.218232000000000|28082522|104857600
pseudo-real-dna.001.1|GC32|127466216|6291456|0.090215000000000|9500120|104857600
pseudo-real-dna.001.1|GC60|138037980|6291456|0.168959000000000|26186364|104857600
pseudo-real-dna.001.1|GC64|122480104|6291456|0.075664000000000|11064408|104857600
pseudo-real-dna.001.1|GCIS-ef|554735645|6291456|5.3249|261950949|6291456|2.7815| 4450733|104857600
pseudo-real-dna.001.1|GCIS-s8b|549324373|6291456|5.2168|261171257|6291456|1.0433| 3717627|104857600
