file|algorithm|peak_comp|stack_comp|compression_time|peak_decomp|stack_decomp|decompression_time|compressed_size|plain_size
artificial-fib41|GC3|714556399|6291456|0.630296000000000|117643|267914296
artificial-fib41|GC4|535976532|6291456|0.436349000000000|147476|267914296
artificial-fib41|GC5|482409796|6291456|0.360369000000000|163675|267914296
artificial-fib41|GC6|446674628|6291456|0.314240000000000|150500|267914296
artificial-fib41|GC7|421213574|6291456|0.293665000000000|205083|267914296
artificial-fib41|GC8|402050224|6291456|0.264731000000000|178432|267914296
artificial-fib41|GC9|387132876|6291456|0.252203000000000|145143|267914296
artificial-fib41|GC11|365589959|6291456|0.229381000000000|251999|267914296
artificial-fib41|GC15|339556642|6291456|0.197764000000000|198115|267914296
artificial-fib41|GC30|304079280|6291456|0.162527000000000|442428|267914296
artificial-fib41|GC32|301841472|6291456|0.158271000000000|436656|267914296
artificial-fib41|GC60|286092496|6291456|0.144784000000000|315712|267914296
artificial-fib41|GC64|285042624|6291456|0.142200000000000|382512|267914296
artificial-fib41|GCIS-ef|1393822721|6291456|5.4450|561457645|6291456|5.8848| 10010|267914296
artificial-fib41|GCIS-s8b|1396901663|6291456|5.4256|562048721|6291456|2.2101| 80103|267914296
