file|algorithm|peak_comp|stack_comp|compression_time|peak_decomp|stack_decomp|decompression_time|compressed_size|plain_size
code-sources|GC3|723136237|6291456|1.232276000000000|160824769|210866607
code-sources|GC4|584898588|6291456|0.864782000000000|163164988|210866607
code-sources|GC5|529195002|6291456|0.753689000000000|149634789|210866607
code-sources|GC6|495186220|6291456|0.712547000000000|143741572|210866607
code-sources|GC7|473421915|6291456|0.751725000000000|142059798|210866607
code-sources|GC8|462873324|6291456|0.641531000000000|146573196|210866607
code-sources|GC9|461611061|6291456|0.715943000000000|157025657|210866607
code-sources|GC11|460514459|6291456|0.694619000000000|172968767|210866607
code-sources|GC15|462664083|6291456|0.543476000000000|195566166|210866607
code-sources|GC30|450416674|6291456|0.491362000000000|211433542|210866607
code-sources|GC32|448828928|6291456|0.493581000000000|211603184|210866607
code-sources|GC60|435462584|6291456|0.302301000000000|210534440|210866607
code-sources|GC64|434459004|6291456|0.300329000000000|210409244|210866607
code-sources|GCIS-ef|1387168755|6291456|17.3471|731420004|6291456|9.7890| 106098652|210866607
code-sources|GCIS-s8b|1320526595|6291456|14.0655|685882528|6291456|2.6355| 89425237|210866607
