file|algorithm|peak_comp|stack_comp|compression_time|peak_decomp|stack_decomp|decompression_time|compressed_size|plain_size
artificial-rs.13|GC3|578160085|6291456|0.503126000000000|166873|216747218
artificial-rs.13|GC4|433680616|6291456|0.369952000000000|185736|216747218
artificial-rs.13|GC5|390343692|6291456|0.302932000000000|198351|216747218
artificial-rs.13|GC6|361459662|6291456|0.260821000000000|213954|216747218
artificial-rs.13|GC7|340834294|6291456|0.235918000000000|231205|216747218
artificial-rs.13|GC8|325340440|6291456|0.222111000000000|219304|216747218
artificial-rs.13|GC9|313318211|6291456|0.211243000000000|238559|216747218
artificial-rs.13|GC11|295863761|6291456|0.192058000000000|299021|216747218
artificial-rs.13|GC15|274799023|6291456|0.164992000000000|252061|216747218
artificial-rs.13|GC30|246072210|6291456|0.133010000000000|424446|216747218
artificial-rs.13|GC32|244264920|6291456|0.126997000000000|423240|216747218
artificial-rs.13|GC60|231745012|6291456|0.116058000000000|546148|216747218
artificial-rs.13|GC64|230993496|6291456|0.116590000000000|698568|216747218
artificial-rs.13|GCIS-ef|1126389783|6291456|4.1434|464577971|6291456|4.4411| 7198|216747218
artificial-rs.13|GCIS-s8b|1127759919|6291456|4.1550|465057659|6291456|1.7134| 37389|216747218
