file|algorithm|peak_comp|stack_comp|compression_time|peak_decomp|stack_decomp|decompression_time|compressed_size|plain_size
dna-dna|GC3|3769994011|6291456|10.107379000000000|1252957939|6291456|1.751725000000000|175816891|403927746
dna-dna|GC4|3635356080|6291456|10.906439000000001|1044471324|6291456|1.780567000000000|236615516|403927746
dna-dna|GC5|3554582088|6291456|9.602088999999999|912419191|6291456|1.289535000000000|185348956|403927746
dna-dna|GC6|3500752362|6291456|9.014170000000000|829290586|6291456|1.246691000000000|156077434|403927746
dna-dna|GC7|3462379498|6291456|8.643195000000000|777742670|6291456|1.003429000000000|142998830|403927746
dna-dna|GC8|3433942644|6291456|8.510685000000000|740699032|6291456|0.922754000000000|134807176|403927746
dna-dna|GC9|3413338618|6291456|8.436116999999999|714431233|6291456|0.888960000000000|130979770|403927746
dna-dna|GC11|3415751838|6291456|8.453790000000000|704154980|6291456|1.350073000000000|153344246|403927746
dna-dna|GC15|3671536099|6291456|9.543972999999999|936763934|6291456|1.330784000000000|425121815|403927746
dna-dna|GC30|3673553494|6291456|8.355981000000000|889257050|6291456|1.140848000000000|431471774|403927746
dna-dna|GC32|3672619620|6291456|8.326722999999999|885557460|6291456|1.073659000000000|431138292|403927746
dna-dna|GC60|3660685504|6291456|7.709813000000000|853642296|6291456|0.656796000000000|422782680|403927746
dna-dna|GC64|3659319492|6291456|7.634914000000000|850983668|6291456|0.805250000000000|421806740|403927746
dna-dna|GCIS-ef|2670423814|6291456|36.3543|1264335531|6291456|20.8504| 225396878|403927746
dna-dna|GCIS-s8b|2519712550|6291456|26.4292|1191013099|6291456|6.3850| 157453997|403927746
