file|algorithm|peak_comp|stack_comp|compression_time|peak_decomp|stack_decomp|decompression_time|compressed_size|plain_size
corpus-dickens|GC3|35842578|6291456|0.034713000000000|8662386|10192446
corpus-dickens|GC4|28120368|6291456|0.025357000000000|7735152|10192446
corpus-dickens|GC5|25245553|6291456|0.023007000000000|6898858|10192446
corpus-dickens|GC6|23981014|6291456|0.020912000000000|6993382|10192446
corpus-dickens|GC7|23611359|6291456|0.019516000000000|7594397|10192446
corpus-dickens|GC8|24034456|6291456|0.017871000000000|8745544|10192446
corpus-dickens|GC9|24465896|6291456|0.016547000000000|9743291|10192446
corpus-dickens|GC11|25079493|6291456|0.016028000000000|11180409|10192446
corpus-dickens|GC15|24715284|6291456|0.015247000000000|11804640|10192446
corpus-dickens|GC30|22598194|6291456|0.012249000000000|11046598|10192446
corpus-dickens|GC32|22449468|6291456|0.012340000000000|10982364|10192446
corpus-dickens|GC60|21473384|6291456|0.009488000000000|10598408|10192446
corpus-dickens|GC64|21398428|6291456|0.007792000000000|10566204|10192446
corpus-dickens|GCIS-ef|73027250|6291456|0.6125|36169799|6291456|0.5574| 6974914|10192446
corpus-dickens|GCIS-s8b|66421782|6291456|0.4756|32031743|6291456|0.1113| 4590477|10192446
