file|algorithm|peak_comp|stack_comp|compression_time|peak_decomp|stack_decomp|decompression_time|compressed_size|plain_size
real-influenza|GC3|437610075|6291456|0.499985000000000|24786843|154808555
real-influenza|GC4|335141356|6291456|0.339281000000000|25523932|154808555
real-influenza|GC5|304561011|6291456|0.288428000000000|25905288|154808555
real-influenza|GC6|284079508|6291456|0.260936000000000|26064988|154808555
real-influenza|GC7|270157108|6291456|0.268641000000000|26886225|154808555
real-influenza|GC8|261314756|6291456|0.261749000000000|29101700|154808555
real-influenza|GC9|254364309|6291456|0.278826000000000|30751728|154808555
real-influenza|GC11|247012854|6291456|0.247274000000000|35910012|154808555
real-influenza|GC15|233597137|6291456|0.199220000000000|37505830|154808555
real-influenza|GC30|225008150|6291456|0.231117000000000|49557806|154808555
real-influenza|GC32|226382104|6291456|0.241181000000000|52221448|154808555
real-influenza|GC60|243269888|6291456|0.198882000000000|78138272|154808555
real-influenza|GC64|246815604|6291456|0.241409000000000|82327316|154808555
real-influenza|GCIS-ef|825195307|6291456|7.5524|390107360|6291456|4.1087| 8758648|154808555
real-influenza|GCIS-s8b|813104869|6291456|7.3153|388634540|6291456|1.5142| 7361187|154808555
