file|algorithm|peak_comp|stack_comp|compression_time|peak_decomp|stack_decomp|decompression_time|compressed_size|plain_size
real-cere|GC3|4305342442|6291456|11.120519000000000|1366307970|6291456|1.902345000000000|136209750|461286644
real-cere|GC4|4151582204|6291456|11.016940999999999|1077882220|6291456|1.928865000000000|155308460|461286644
real-cere|GC5|4059333209|6291456|10.279932000000001|970501459|6291456|1.397185000000000|140185153|461286644
real-cere|GC6|3997859642|6291456|9.778577000000000|894260658|6291456|1.333596000000000|125449230|461286644
real-cere|GC7|3954039416|6291456|9.529387000000000|847541826|6291456|1.106776000000000|122662460|461286644
real-cere|GC8|3921526988|6291456|9.288330000000000|813368568|6291456|1.033953000000000|121438344|461286644
real-cere|GC9|3897763384|6291456|9.192955000000000|788848969|6291456|0.917221000000000|122545780|461286644
real-cere|GC11|3893762096|6291456|9.354804000000000|778748015|6291456|1.557984000000000|149720420|461286644
real-cere|GC15|3981418789|6291456|9.917424000000000|844767028|6291456|1.466115000000000|260470381|461286644
real-cere|GC30|4019782594|6291456|9.376564000000000|837379002|6291456|1.255411000000000|314587038|461286644
real-cere|GC32|4021999588|6291456|9.161220000000000|836698392|6291456|1.160899000000000|317749896|461286644
real-cere|GC60|4065475984|6291456|8.744605000000000|859154324|6291456|0.732089000000000|367111940|461286644
real-cere|GC64|4068060420|6291456|8.804117000000000|860363272|6291456|0.832907000000000|370245240|461286644
real-cere|GCIS-ef|2434512691|6291456|27.8270|1401334885|6291456|12.6552| 20482239|461286644
real-cere|GCIS-s8b|2413939505|6291456|26.8229|1195022285|6291456|4.7133| 17331549|461286644
