file|algorithm|peak_comp|stack_comp|compression_time|peak_decomp|stack_decomp|decompression_time|compressed_size|plain_size
pseudo-real-dblp.xml.00001.2|GCX|887538524|6291456|4.000000000000000|163917528|6291456|0.000000000000000|12450428|104857600
pseudo-real-dblp.xml.00001.2|GCIS-ef|544873656|6291456|5.0000|266795857|6291456|2.0000|493068|104857600
pseudo-real-dblp.xml.00001.2|GCIS-s8b|544854557|6291456|4.0000|266830009|6291456|0.0000|446911|104857600
pseudo-real-dblp.xml.00001.2|REPAIR|2970099248|6291456|25.675705|5990668|6291456|0.316074|104857600|104857600
