file|algorithm|peak_comp|stack_comp|compression_time|peak_decomp|stack_decomp|decompression_time|compressed_size|plain_size
real-kernel|GCX|2199796631|6291456|10.000000000000000|464428444|6291456|0.000000000000000|103276088|257961616
real-kernel|GCIS-ef|1355557737|6291456|15.0000|696239525|6291456|7.0000|6928312|257961616
real-kernel|GCIS-s8b|1347447027|6291456|14.0000|691877409|6291456|2.0000|6112175|257961616
real-kernel|REPAIR|7394361767|6291456|83.737275|44720256|6291456|2.075243|2554370|257961616
real-kernel|GC3|2751591652|6291456|8.000000000000000|784334185|6291456|1.000000000000000|96436057|257961616
real-kernel|GC4|2579617256|6291456|7.000000000000000|616271388|6291456|1.000000000000000|100347708|257961616
real-kernel|GC5|2476432636|6291456|6.000000000000000|565357310|6291456|0.000000000000000|101026049|257961616
real-kernel|GC6|2407642872|6291456|6.000000000000000|532759086|6291456|0.000000000000000|102822738|257961616
real-kernel|GC7|2358507348|6291456|6.000000000000000|504707963|6291456|0.000000000000000|99339452|257961616
real-kernel|GC8|2321655696|6291456|6.000000000000000|488870424|6291456|0.000000000000000|101927688|257961616
real-kernel|GC9|2296520601|6291456|5.000000000000000|474885597|6291456|0.000000000000000|102274053|257961616
real-kernel|GC11|2274216604|6291456|5.000000000000000|457315095|6291456|0.000000000000000|105548880|257961616
real-kernel|GC15|2260286775|6291456|5.000000000000000|448388616|6291456|0.000000000000000|121636779|257961616
real-kernel|GC30|2266426376|6291456|5.000000000000000|459074296|6291456|0.000000000000000|166716652|257961616
real-kernel|GC32|2268129584|6291456|5.000000000000000|460943248|6291456|0.000000000000000|170735872|257961616
real-kernel|GC60|2288798152|6291456|5.000000000000000|482049772|6291456|0.000000000000000|206886748|257961616
real-kernel|GC64|2289175424|6291456|4.000000000000000|482355176|6291456|0.000000000000000|208270424|257961616
