file|algorithm|peak_comp|stack_comp|compression_time|peak_decomp|stack_decomp|decompression_time|compressed_size|plain_size
corpus-howto|GCX|349980778|6291456|1.000000000000000|91351628|6291456|0.000000000000000|29396534|39422105
corpus-howto|GCIS-ef|281338510|6291456|2.0000|144386870|6291456|2.0000|23966683|39422105
corpus-howto|GCIS-s8b|251548438|6291456|2.0000|128012194|6291456|0.0000|18015485|39422105
corpus-howto|REPAIR|1204235976|6291456|24.042882|39706916|6291456|0.250078|2030021|39422105
corpus-howto|GC3|428869923|6291456|1.000000000000000|138960771|6291456|0.000000000000000|33834771|39422105
corpus-howto|GC4|401803584|6291456|1.000000000000000|111397548|6291456|0.000000000000000|32553004|39422105
corpus-howto|GC5|385493280|6291456|1.000000000000000|99981805|6291456|0.000000000000000|29021740|39422105
corpus-howto|GC6|376972338|6291456|0.000000000000000|94427582|6291456|0.000000000000000|28723850|39422105
corpus-howto|GC7|372486571|6291456|0.000000000000000|91637000|6291456|0.000000000000000|29687767|39422105
corpus-howto|GC8|370660768|6291456|0.000000000000000|90997140|6291456|0.000000000000000|31863732|39422105
corpus-howto|GC9|370683145|6291456|0.000000000000000|91755582|6291456|0.000000000000000|34812309|39422105
corpus-howto|GC11|370494945|6291456|0.000000000000000|92573280|6291456|0.000000000000000|38815641|39422105
corpus-howto|GC15|370662441|6291456|0.000000000000000|92165263|6291456|0.000000000000000|42230269|39422105
corpus-howto|GC30|363958716|6291456|0.000000000000000|86304508|6291456|0.000000000000000|41625352|39422105
corpus-howto|GC32|363441584|6291456|0.000000000000000|85892032|6291456|0.000000000000000|41541040|39422105
corpus-howto|GC60|359594560|6291456|0.000000000000000|82703848|6291456|0.000000000000000|40651912|39422105
corpus-howto|GC64|359348948|6291456|0.000000000000000|82515740|6291456|0.000000000000000|40627644|39422105
