file|algorithm|peak_comp|stack_comp|compression_time|peak_decomp|stack_decomp|decompression_time|compressed_size|plain_size
pseudo-real-proteins.001.1|GCX|877585530|6291456|4.187353000000000|149295500|6291456|0.171943000000000|9475892|104857600
pseudo-real-proteins.001.1|GCIS-ef|558365655|6291456|6.8373|289876757|6291456|3.4505|5103624|104857600
pseudo-real-proteins.001.1|GCIS-s8b|550472354|6291456|6.5670|291643073|6291456|1.3064|4329053|104857600
pseudo-real-proteins.001.1|REPAIR|2979222190|6291456|29.533136|15105820|6291456|0.595791|2772319|104857600
pseudo-real-proteins.001.1|GC3|978695170|6291456|2.984635000000000|299736490|6291456|0.348527000000000|20115838|104857600
pseudo-real-proteins.001.1|GC4|944150548|6291456|2.522764000000000|214473704|6291456|0.269742000000000|4758088|104857600
pseudo-real-proteins.001.1|GC5|925391027|6291456|2.555649000000000|212291740|6291456|0.250000000000000|23547775|104857600
pseudo-real-proteins.001.1|GC6|911470702|6291456|2.330223000000000|186874858|6291456|0.204371000000000|12111898|104857600
pseudo-real-proteins.001.1|GC7|903576237|6291456|2.356585000000000|189857661|6291456|0.220057000000000|25081117|104857600
pseudo-real-proteins.001.1|GC8|893040772|6291456|2.236354000000000|163257312|6291456|0.161734000000000|5970576|104857600
pseudo-real-proteins.001.1|GC9|891720634|6291456|2.360509000000000|179622585|6291456|0.187600000000000|28161330|104857600
pseudo-real-proteins.001.1|GC11|884710314|6291456|2.408508000000000|172621630|6291456|0.166946000000000|29633758|104857600
pseudo-real-proteins.001.1|GC15|877503214|6291456|2.395125000000000|161242216|6291456|0.154963000000000|28422382|104857600
pseudo-real-proteins.001.1|GC30|867292084|6291456|2.062591000000000|142269812|6291456|0.173325000000000|23430488|104857600
pseudo-real-proteins.001.1|GC32|856247948|6291456|2.330161000000000|127498600|6291456|0.089642000000000|9532504|104857600
pseudo-real-proteins.001.1|GC60|865231564|6291456|2.184027000000000|135658260|6291456|0.151482000000000|23806644|104857600
pseudo-real-proteins.001.1|GC64|852865228|6291456|2.091520000000000|122544568|6291456|0.077036000000000|11128872|104857600
