file|algorithm|peak_comp|stack_comp|compression_time|peak_decomp|stack_decomp|decompression_time|compressed_size|plain_size
pseudo-real-english.001.2|GCX|896704077|6291456|4.638428000000000|186515224|6291456|0.313215000000000|49384516|104857600
pseudo-real-english.001.2|GCIS-ef|558170176|6291456|6.4632|286326201|6291456|3.3903|5101447|104857600
pseudo-real-english.001.2|GCIS-s8b|550188547|6291456|6.2614|284149497|6291456|1.3074|4376285|104857600
pseudo-real-english.001.2|REPAIR|3033131117|6291456|33.570261|32053144|6291456|1.031314|2526189|104857600
