file|coverage|peak_comp|stack_comp|compression_time|peak_decomp|stack_decomp|decompression_time|compressed_size|plain_size
sources.001.2|3|838861852|6291456|18,000000000000000|323447866|6291456|1,000000000000000|43827202|104857600
sources.001.2|4|734004236|6291456|18,000000000000000|214480476|6291456|0,000000000000000|4764940|104857600
sources.001.2|5|671089680|6291456|19,000000000000000|234915470|6291456|0,000000000000000|46171550|104857600
sources.001.2|6|629146676|6291456|19,000000000000000|200846930|6291456|0,000000000000000|26083970|104857600
sources.001.2|7|601274057|6291456|20,000000000000000|214487401|6291456|0,000000000000000|49710905|104857600
sources.001.2|8|576717852|6291456|20,000000000000000|162919080|6291456|0,000000000000000|5632440|104857600
sources.001.2|9|566613418|6291456|20,000000000000000|197883129|6291456|0,000000000000000|46421874|104857600
sources.001.2|11|545238574|6291456|21,000000000000000|187443150|6291456|0,000000000000000|44455278|104857600
sources.001.2|15|526027223|6291456|21,000000000000000|180747433|6291456|0,000000000000000|47927551|104857600
sources.001.2|30|524288100|6291456|22,000000000000000|174716286|6291456|0,000000000000000|55876962|104857600
sources.001.2|60|524288100|6291456|22,000000000000000|184882740|6291456|0,000000000000000|73031124|104857600
GCIS-EF|-|5503808|6291456|19,0000|179828816|6291456|8,0000|4944584|104857600
GCIS-S8B|-|6238248|6291456|15,0000|175676328|6291456|2,0000|4299635|104857600
