file|coverage|peak_comp|stack_comp|compression_time|peak_decomp|stack_decomp|decompression_time|compressed_size|plain_size
dblp.xml.0001.1|3|838861852|6291456|19,000000000000000|296911188|6291456|0,000000000000000|17290668|104857600
dblp.xml.0001.1|4|734004236|6291456|18,000000000000000|210772880|6291456|0,000000000000000|1057248|104857600
dblp.xml.0001.1|5|671089680|6291456|20,000000000000000|208798369|6291456|0,000000000000000|20054497|104857600
dblp.xml.0001.1|6|629146676|6291456|20,000000000000000|181073094|6291456|0,000000000000000|6310134|104857600
dblp.xml.0001.1|7|599187392|6291456|21,000000000000000|185146100|6291456|0,000000000000000|20369652|104857600
dblp.xml.0001.1|8|576717852|6291456|21,000000000000000|158502260|6291456|0,000000000000000|1215572|104857600
dblp.xml.0001.1|9|559241640|6291456|21,000000000000000|176976181|6291456|0,000000000000000|25514974|104857600
dblp.xml.0001.1|11|533821632|6291456|21,000000000000000|171669395|6291456|0,000000000000000|28681571|104857600
dblp.xml.0001.1|15|524288025|6291456|22,000000000000000|157031296|6291456|0,000000000000000|24211510|104857600
dblp.xml.0001.1|30|524288100|6291456|22,000000000000000|137558266|6291456|0,000000000000000|18718990|104857600
dblp.xml.0001.1|60|524288100|6291456|22,000000000000000|129775616|6291456|0,000000000000000|17924000|104857600
GCIS-EF|-|996664|6291456|14,0000|162557832|6291456|5,0000|947960|104857600
GCIS-S8B|-|1480376|6291456|14,0000|161621896|6291456|1,0000|878093|104857600
