file|algorithm|peak|stack|time|substring_size
real-kernel|GCX|103946209|6291456|0.002197812000000|1
real-kernel|GCIS-ef|7975612|6291456|0.0530|1
real-kernel|PlainSlp_32Fblc|0|0|0.0210|1
real-kernel|PlainSlp_FblcFblc|0|0|0.0273|1
real-kernel|PlainSlp_IblcFblc|0|0|0.0319|1
real-kernel|PoSlp_Iblc|0|0|0.7421|1
real-kernel|PoSlp_Sd|0|0|0.7468|1
real-kernel|GCX|103946209|6291456|0.002457736000000|10
real-kernel|GCIS-ef|7975612|6291456|0.0805|10
real-kernel|PlainSlp_32Fblc|0|0|0.0234|10
real-kernel|PlainSlp_FblcFblc|0|0|0.0289|10
real-kernel|PlainSlp_IblcFblc|0|0|0.0355|10
real-kernel|PoSlp_Iblc|0|0|0.7753|10
real-kernel|PoSlp_Sd|0|0|0.7840|10
real-kernel|GCX|103946209|6291456|0.005624138000000|100
real-kernel|GCIS-ef|7975612|6291456|0.3236|100
real-kernel|PlainSlp_32Fblc|0|0|0.0327|100
real-kernel|PlainSlp_FblcFblc|0|0|0.0443|100
real-kernel|PlainSlp_IblcFblc|0|0|0.0509|100
real-kernel|PoSlp_Iblc|0|0|1.0594|100
real-kernel|PoSlp_Sd|0|0|1.1084|100
real-kernel|GCX|103946209|6291456|0.039167021000000|1000
real-kernel|GCIS-ef|7975612|6291456|2.6504|1000
real-kernel|PlainSlp_32Fblc|0|0|0.1208|1000
real-kernel|PlainSlp_FblcFblc|0|0|0.1674|1000
real-kernel|PlainSlp_IblcFblc|0|0|0.1967|1000
real-kernel|PoSlp_Iblc|0|0|3.7576|1000
real-kernel|PoSlp_Sd|0|0|4.1668|1000
real-kernel|GCX|103946209|6291456|0.346209932000000|10000
real-kernel|GCIS-ef|7975612|6291456|25.2022|10000
real-kernel|PlainSlp_32Fblc|0|0|0.8947|10000
real-kernel|PlainSlp_FblcFblc|0|0|1.3147|10000
real-kernel|PlainSlp_IblcFblc|0|0|1.5385|10000
real-kernel|PoSlp_Iblc|0|0|30.0540|10000
real-kernel|PoSlp_Sd|0|0|33.9112|10000
