file|algorithm|peak_comp|stack_comp|compression_time|peak_decomp|stack_decomp|decompression_time|compressed_size|plain_size
xml|DC3|57017400|6291456|0.000000000000000|16641480|6291456|0.000000000000000|2386980|5345280
xml|DC4|53453896|6291456|0.000000000000000|13009636|6291456|0.000000000000000|2318708|5345280
xml|DC5|51315796|6291456|0.000000000000000|12004610|6291456|0.000000000000000|2382830|5345280
xml|DC6|49890408|6291456|0.000000000000000|11379138|6291456|0.000000000000000|2470038|5345280
xml|DC7|49079226|6291456|0.000000000000000|11039494|6291456|0.000000000000000|2639478|5345280
xml|DC8|48621296|6291456|0.000000000000000|10712004|6291456|0.000000000000000|2693796|5345280
xml|DC9|48276704|6291456|0.000000000000000|10453436|6291456|0.000000000000000|2732180|5345280
xml|DC11|47769203|6291456|0.000000000000000|10075983|6291456|0.000000000000000|2786751|5345280
xml|DC15|47285817|6291456|0.000000000000000|9716910|6291456|0.000000000000000|2946021|5345280
xml|DC30|47241636|6291456|0.000000000000000|9751348|6291456|0.000000000000000|3692404|5345280
xml|DC32|47284752|6291456|0.000000000000000|9788056|6291456|0.000000000000000|3773320|5345280
xml|DC60|47904928|6291456|0.000000000000000|10380260|6291456|0.000000000000000|4677764|5345280
xml|DC64|47934580|6291456|0.000000000000000|10416316|6291456|0.000000000000000|4732508|5345280
xml|GCIS-ef|5357393|6291456|0.0000|20785|6291456|0.0000| 504|5345280
xml|GCIS-s8b|5432869|6291456|0.0000| 57|5345280
