file|algorithm|peak_comp|stack_comp|compression_time|peak_decomp|stack_decomp|decompression_time|compressed_size|plain_size
osdb|DC8|107581760|6291456|0.000000000000000|35091498|6291456|0.000000000000000|8196210|10085684
osdb|DC16|96249232|6291456|0.000000000000000|24528648|6291456|0.000000000000000|7714444|10085684
osdb|DC32|93444793|6291456|0.000000000000000|22346712|6291456|0.000000000000000|7773793|10085684
osdb|DC64|92851780|6291456|0.000000000000000|21848316|6291456|0.000000000000000|7723532|10085684
osdb|DC128|93445789|6291456|0.000000000000000|22346853|6291456|0.000000000000000|7773817|10085684
osdb|GCIS-ef|10097793|6291456|0.0000|20742|6291456|0.0000| 468|10085684
osdb|GCIS-s8b|10173257|6291456|0.0000| 33|10085684
