file|algorithm|peak_comp|stack_comp|compression_time|peak_decomp|stack_decomp|decompression_time|compressed_size|plain_size
spamfile|DC3|898320888|6291456|3.000000000000000|250029019|6291456|0.000000000000000|25448635|84217482
spamfile|DC4|842175912|6291456|2.000000000000000|193747204|6291456|0.000000000000000|25311844|84217482
spamfile|DC5|808488948|6291456|1.000000000000000|177759401|6291456|0.000000000000000|26167565|84217482
spamfile|DC6|786030948|6291456|1.000000000000000|167499976|6291456|0.000000000000000|27137236|84217482
spamfile|DC7|769989544|6291456|1.000000000000000|159725832|6291456|0.000000000000000|27383767|84217482
spamfile|DC8|757958532|6291456|1.000000000000000|154181680|6291456|0.000000000000000|27855136|84217482
spamfile|DC9|748601016|6291456|1.000000000000000|150409219|6291456|0.000000000000000|28761436|84217482
spamfile|DC11|738566352|6291456|1.000000000000000|145471737|6291456|0.000000000000000|30629400|84217482
spamfile|DC15|730953967|6291456|1.000000000000000|139345215|6291456|0.000000000000000|32669523|84217482
spamfile|DC30|727190162|6291456|1.000000000000000|137111174|6291456|0.000000000000000|41663510|84217482
spamfile|DC32|727384176|6291456|1.000000000000000|137373240|6291456|0.000000000000000|42628008|84217482
spamfile|DC60|734657184|6291456|1.000000000000000|145036740|6291456|0.000000000000000|55203684|84217482
spamfile|DC64|735508848|6291456|1.000000000000000|145859400|6291456|0.000000000000000|56377784|84217482
spamfile|GCIS-ef|283302660|6291456|2.0000|123785444|6291456|1.0000| 4973471|84217482
spamfile|GCIS-s8b|275883758|6291456|1.0000|121394268|6291456|0.0000| 4009483|84217482
