file|algorithm|peak_comp|stack_comp|compression_time|peak_decomp|stack_decomp|decompression_time|compressed_size|plain_size
linux-2.4.5.tar|DC8|1119954064|6291456|5.000000000000000|287570270|6291456|0.000000000000000|78307056|116254720
linux-2.4.5.tar|DC16|1084637661|6291456|4.000000000000000|261364347|6291456|0.000000000000000|78673641|116254720
linux-2.4.5.tar|DC32|1078226640|6291456|5.000000000000000|257177540|6291456|0.000000000000000|82790700|116254720
linux-2.4.5.tar|DC64|1078226768|6291456|4.000000000000000|257177540|6291456|0.000000000000000|82790700|116254720
linux-2.4.5.tar|DC128|1078227024|6291456|4.000000000000000|257177540|6291456|0.000000000000000|82790700|116254720
linux-2.4.5.tar|GCIS-ef|116266833|6291456|0.0000|20775|6291456|0.0000| 496|116254720
linux-2.4.5.tar|GCIS-s8b|116342301|6291456|0.0000| 49|116254720
