file|coverage|peak_comp|stack_comp|compression_time|peak_decomp|stack_decomp|decompression_time|compressed_size|plain_size
influenza|3|1238469484|6291456|15,8680|437622827|6291456|1,4616|24786827|154808555
influenza|4|1083660932|6291456|19,9459|335149044|6291456|1,1157|25523924|154808555
influenza-gcis-ef|-|9684224|6291456|19,6152|235154848|6291456|8,0858|8758648|154808555
influenza-gcis-s8b|-|9901072|6291456|19,4024|232434968|6291456|2,5351|7361187|154808555
