file|coverage|peak|stack|time|substring_size
influenza-gcis-ef|-|9542624|6291456|0,0005|1
influenza|3|24804709|6291456|0,3790|1
influenza|4|25532406|6291456|0,1829|1
influenza-gcis-ef|-|9542624|6291456|0,0005|10
influenza|3|24822214|6291456|0,3780|10
influenza|4|25540607|6291456|0,1797|10
