file|coverage|peak|stack|time|substring_size
dblp.xml.0001.1-gcis-ef|-|1743424|6291456|0,0005|1
dblp.xml.0001.1|3|17291558|6291456|0,0264|1
dblp.xml.0001.1|4|1581970|6291456|7,5673|1
dblp.xml.0001.1-gcis-ef|-|1743424|6291456|0,0005|10
dblp.xml.0001.1|3|17292215|6291456|0,0283|10
dblp.xml.0001.1|4|1581979|6291456|7,6094|10
