file|coverage|peak|stack|time|substring_size
proteins.001.1-gcis-ef|-|5892296|6291456|0,0005|1
proteins.001.1|3|20121976|6291456|0,1526|1
proteins.001.1|4|4791134|6291456|0,5195|1
proteins.001.1-gcis-ef|-|5892296|6291456|0,0005|10
proteins.001.1|3|20127817|6291456|0,1537|10
proteins.001.1|4|4823911|6291456|0,5172|10
