file|coverage|peak_comp|stack_comp|compression_time|peak_decomp|stack_decomp|decompression_time|compressed_size|plain_size
dblp.xml.0001.1|3||
dblp.xml.0001.1|4||
dblp.xml.0001.1|5||
dblp.xml.0001.1|6||
dblp.xml.0001.1|7||
dblp.xml.0001.1|8||
dblp.xml.0001.1|9||
dblp.xml.0001.1|15||
dblp.xml.0001.1|30||
dblp.xml.0001.1|60||
dblp.xml.0001.1-gcis-ef|-||
dblp.xml.0001.1-gcis-s8b|-||
