file|algorithm|peak_comp|stack_comp|compression_time|peak_decomp|stack_decomp|decompression_time|compressed_size|plain_size
real-para|DCX|3627598961|6291456|17.000000000000000|733824520|6291456|1.000000000000000|148457441|429265758
real-para|DC3|4578835828|6291456|12.000000000000000|1284335126|6291456|1.000000000000000|139625954|429265758
real-para|DC4|4292658672|6291456|10.000000000000000|1019499560|6291456|1.000000000000000|160967656|429265758
real-para|DC5|4120952388|6291456|9.000000000000000|917195565|6291456|1.000000000000000|144516882|429265758
real-para|DC6|4006481520|6291456|9.000000000000000|851341260|6291456|1.000000000000000|135897972|429265758
real-para|DC7|3924716632|6291456|9.000000000000000|804590744|6291456|1.000000000000000|130030002|429265758
real-para|DC8|3863392972|6291456|9.000000000000000|765890584|6291456|0.000000000000000|121991656|429265758
real-para|DC9|3815696832|6291456|8.000000000000000|741849703|6291456|0.000000000000000|121798837|429265758
real-para|DC11|3758011397|6291456|12.000000000000000|734511600|6291456|1.000000000000000|149148993|429265758
real-para|DC15|3832204000|6291456|9.000000000000000|817067376|6291456|1.000000000000000|273330504|429265758
real-para|DC30|3820632400|6291456|8.000000000000000|813094896|6291456|1.000000000000000|326593512|429265758
real-para|DC32|3821997584|6291456|8.000000000000000|814786192|6291456|1.000000000000000|331861888|429265758
real-para|DC60|3835498456|6291456|8.000000000000000|828074976|6291456|0.000000000000000|370189392|429265758
real-para|DC64|3837348876|6291456|8.000000000000000|829844848|6291456|0.000000000000000|373746400|429265758
real-para|GCIS-ef|2282143873|6291456|26.0000|1195463015|6291456|12.0000| 24603720|429265758
real-para|GCIS-s8b|2256682620|6291456|25.0000|1109651047|6291456|5.0000| 21376645|429265758
