file|algorithm|peak_comp|stack_comp|compression_time|peak_decomp|stack_decomp|decompression_time|compressed_size|plain_size
pseudo-real-sources.001.2|DC3|1118482148|6291456|2.000000000000000|323447958|6291456|0.000000000000000|43827258|104857600
pseudo-real-sources.001.2|DC4|1048577096|6291456|2.000000000000000|214480616|6291456|0.000000000000000|4765000|104857600
pseudo-real-sources.001.2|DC5|1006634072|6291456|2.000000000000000|234915544|6291456|0.000000000000000|46171579|104857600
pseudo-real-sources.001.2|DC6|978672064|6291456|2.000000000000000|200846946|6291456|0.000000000000000|26083986|104857600
pseudo-real-sources.001.2|DC7|960785969|6291456|2.000000000000000|214487401|6291456|0.000000000000000|49710905|104857600
pseudo-real-sources.001.2|DC8|943719560|6291456|2.000000000000000|162919256|6291456|0.000000000000000|5632520|104857600
pseudo-real-sources.001.2|DC9|939440614|6291456|2.000000000000000|197883161|6291456|0.000000000000000|46421906|104857600
pseudo-real-sources.001.2|DC11|926539162|6291456|2.000000000000000|187443174|6291456|0.000000000000000|44455302|104857600
pseudo-real-sources.001.2|DC15|917495863|6291456|2.000000000000000|180747433|6291456|0.000000000000000|47927551|104857600
pseudo-real-sources.001.2|DC30|909414342|6291456|2.000000000000000|174716286|6291456|0.000000000000000|55876962|104857600
pseudo-real-sources.001.2|DC32|865076744|6291456|2.000000000000000|127496728|6291456|0.000000000000000|9530632|104857600
pseudo-real-sources.001.2|DC60|919004784|6291456|2.000000000000000|184882740|6291456|0.000000000000000|73031124|104857600
pseudo-real-sources.001.2|DC64|856711396|6291456|2.000000000000000|122556264|6291456|0.000000000000000|11140568|104857600
pseudo-real-sources.001.2|GCIS-ef|556819086|6291456|5.0000|284783869|6291456|3.0000| 4944584|104857600
pseudo-real-sources.001.2|GCIS-s8b|550774445|6291456|5.0000|282051377|6291456|1.0000| 4299635|104857600
