file|algorithm|peak_comp|stack_comp|compression_time|peak_decomp|stack_decomp|decompression_time|compressed_size|plain_size
real-Escherichia_Coli|DC3|1202022568|6291456|2.000000000000000|344786068|6291456|0.000000000000000|44280256|112689515
real-Escherichia_Coli|DC4|1126896232|6291456|2.000000000000000|281793228|6291456|0.000000000000000|56413884|112689515
real-Escherichia_Coli|DC5|1081820444|6291456|2.000000000000000|248164152|6291456|0.000000000000000|45322719|112689515
real-Escherichia_Coli|DC6|1051769924|6291456|2.000000000000000|227422774|6291456|0.000000000000000|39606634|112689515
real-Escherichia_Coli|DC7|1030305320|6291456|2.000000000000000|214608164|6291456|0.000000000000000|37524325|112689515
real-Escherichia_Coli|DC8|1014206804|6291456|2.000000000000000|205050788|6291456|0.000000000000000|36016292|112689515
real-Escherichia_Coli|DC9|1001685780|6291456|2.000000000000000|199466985|6291456|0.000000000000000|36693000|112689515
real-Escherichia_Coli|DC11|1008064366|6291456|2.000000000000000|213826597|6291456|0.000000000000000|60158770|112689515
real-Escherichia_Coli|DC15|1036553009|6291456|2.000000000000000|244787444|6291456|0.000000000000000|102047045|112689515
real-Escherichia_Coli|DC30|1026842220|6291456|2.000000000000000|235242088|6291456|0.000000000000000|107526724|112689515
real-Escherichia_Coli|DC32|1025434712|6291456|2.000000000000000|233998464|6291456|0.000000000000000|107221872|112689515
real-Escherichia_Coli|DC60|1022258224|6291456|1.000000000000000|231347856|6291456|0.000000000000000|111144240|112689515
real-Escherichia_Coli|DC64|1022325000|6291456|1.000000000000000|231499164|6291456|0.000000000000000|111762492|112689515
real-Escherichia_Coli|GCIS-ef|636082072|6291456|6.0000|300759896|6291456|3.0000| 18801481|112689515
real-Escherichia_Coli|GCIS-s8b|612250910|6291456|6.0000|297300252|6291456|1.0000| 15934635|112689515
