file|algorithm|peak|stack|time|substring_size
xml-dblp.xml|GCIS-ef|89636188|6291456|0.0566|1
xml-dblp.xml|DC3|137192612|6291456|0.017030414000000|1
xml-dblp.xml|DC4|137041166|6291456|0.016209317000000|1
xml-dblp.xml|DC5|141424883|6291456|0.010782642000000|1
xml-dblp.xml|DC6|146661132|6291456|0.015593034000000|1
xml-dblp.xml|DC7|146662246|6291456|0.004991500000000|1
xml-dblp.xml|DC8|151078402|6291456|0.005347603000000|1
xml-dblp.xml|DC9|149430990|6291456|0.006225803000000|1
xml-dblp.xml|DC11|148834025|6291456|0.007392333000000|1
xml-dblp.xml|DC15|155852476|6291456|0.009466260000000|1
xml-dblp.xml|DC30|218313796|6291456|0.002575234000000|1
xml-dblp.xml|DC32|224497982|6291456|0.002460997000000|1
xml-dblp.xml|DC60|278607746|6291456|0.003005934000000|1
xml-dblp.xml|DC64|283337798|6291456|0.002759463000000|1
xml-dblp.xml|GCIS-ef|89636188|6291456|0.0877|10
xml-dblp.xml|DC3|137192621|6291456|0.017401027000000|10
xml-dblp.xml|DC4|137041175|6291456|0.016720879000000|10
xml-dblp.xml|DC5|141424892|6291456|0.011053139000000|10
xml-dblp.xml|DC6|146661141|6291456|0.016532151000000|10
xml-dblp.xml|DC7|146662255|6291456|0.005191625000000|10
xml-dblp.xml|DC8|151078411|6291456|0.005713475000000|10
xml-dblp.xml|DC9|149430999|6291456|0.006483159000000|10
xml-dblp.xml|DC11|148834034|6291456|0.007740849000000|10
xml-dblp.xml|DC15|155852485|6291456|0.010620110000000|10
xml-dblp.xml|DC30|218313805|6291456|0.002845914000000|10
xml-dblp.xml|DC32|224497991|6291456|0.002898267000000|10
xml-dblp.xml|DC60|278607755|6291456|0.002995616000000|10
xml-dblp.xml|DC64|283337807|6291456|0.002980398000000|10
xml-dblp.xml|GCIS-ef|89636188|6291456|0.3552|100
xml-dblp.xml|DC3|137192711|6291456|0.019364831000000|100
xml-dblp.xml|DC4|137041265|6291456|0.018561198000000|100
xml-dblp.xml|DC5|141424982|6291456|0.013153310000000|100
xml-dblp.xml|DC6|146661231|6291456|0.018495891000000|100
xml-dblp.xml|DC7|146662345|6291456|0.007905861000000|100
xml-dblp.xml|DC8|151078501|6291456|0.008287256000000|100
xml-dblp.xml|DC9|149431089|6291456|0.009323806000000|100
xml-dblp.xml|DC11|148834124|6291456|0.010800898000000|100
xml-dblp.xml|DC15|155852575|6291456|0.013691652000000|100
xml-dblp.xml|DC30|218313895|6291456|0.005578639000000|100
xml-dblp.xml|DC32|224498081|6291456|0.005279644000000|100
xml-dblp.xml|DC60|278607845|6291456|0.004864645000000|100
xml-dblp.xml|DC64|283337897|6291456|0.004981093000000|100
xml-dblp.xml|GCIS-ef|89636188|6291456|2.9172|1000
xml-dblp.xml|DC3|137193611|6291456|0.066190242000000|1000
xml-dblp.xml|DC4|137042165|6291456|0.049670766000000|1000
xml-dblp.xml|DC5|141425882|6291456|0.049102523000000|1000
xml-dblp.xml|DC6|146662131|6291456|0.048079383000000|1000
xml-dblp.xml|DC7|146663245|6291456|0.042590646000000|1000
xml-dblp.xml|DC8|151079401|6291456|0.039648645000000|1000
xml-dblp.xml|DC9|149431989|6291456|0.038047311000000|1000
xml-dblp.xml|DC11|148835024|6291456|0.035785160000000|1000
xml-dblp.xml|DC15|155853475|6291456|0.042334705000000|1000
xml-dblp.xml|DC30|218314795|6291456|0.029848915000000|1000
xml-dblp.xml|DC32|224498981|6291456|0.027905339000000|1000
xml-dblp.xml|DC60|278608745|6291456|0.022889420000000|1000
xml-dblp.xml|DC64|283338797|6291456|0.023600162000000|1000
xml-dblp.xml|GCIS-ef|89636188|6291456|26.1686|10000
xml-dblp.xml|DC3|137202611|6291456|0.576898046000000|10000
xml-dblp.xml|DC4|137051165|6291456|0.432349295000000|10000
xml-dblp.xml|DC5|141434882|6291456|0.428515487000000|10000
xml-dblp.xml|DC6|146671131|6291456|0.412778797000000|10000
xml-dblp.xml|DC7|146672245|6291456|0.372588549000000|10000
xml-dblp.xml|DC8|151088401|6291456|0.341159401000000|10000
xml-dblp.xml|DC9|149440989|6291456|0.322083026000000|10000
xml-dblp.xml|DC11|148844024|6291456|0.297048703000000|10000
xml-dblp.xml|DC15|155862475|6291456|0.312818308000000|10000
xml-dblp.xml|DC30|218323795|6291456|0.259213810000000|10000
xml-dblp.xml|DC32|224507981|6291456|0.235004176000000|10000
xml-dblp.xml|DC60|278617745|6291456|0.199112347000000|10000
xml-dblp.xml|DC64|283347797|6291456|0.213469700000000|10000
