file|algorithm|peak_comp|stack_comp|compression_time|peak_decomp|stack_decomp|decompression_time|compressed_size|plain_size
pseudo-real-proteins.001.1|DC8|944150556|6291456|10.000000000000000|231290764|6291456|0.000000000000000|21570868|104857600
pseudo-real-proteins.001.1|DC16|911470718|6291456|4.000000000000000|190645286|6291456|0.000000000000000|15877902|104857600
pseudo-real-proteins.001.1|DC32|877580640|6291456|4.000000000000000|151328848|6291456|0.000000000000000|11513912|104857600
pseudo-real-proteins.001.1|DC64|874223165|6291456|4.000000000000000|150714855|6291456|0.000000000000000|30317785|104857600
pseudo-real-proteins.001.1|DC128|889961490|6291456|4.000000000000000|160856400|6291456|0.000000000000000|48635038|104857600
pseudo-real-proteins.001.1|GCIS-ef|558365655|6291456|6.0000|289876757|6291456|3.0000| 5103624|104857600
pseudo-real-proteins.001.1|GCIS-s8b|550472354|6291456|6.0000|291643073|6291456|1.0000| 4329053|104857600
