file|algorithm|peak|stack|time|substring_size
artificial-tm29|DC32|26831238|6291456|0.000722017000000|1
artificial-tm29|GCIS-ef|974928|6291456|0.0369|1
artificial-tm29|DC32|26831247|6291456|0.000796212000000|10
artificial-tm29|GCIS-ef|974928|6291456|0.0439|10
artificial-tm29|DC32|26831337|6291456|0.001759909000000|100
artificial-tm29|GCIS-ef|974928|6291456|0.1073|100
artificial-tm29|DC32|26832237|6291456|0.008728882000000|1000
artificial-tm29|GCIS-ef|974928|6291456|0.7155|1000
artificial-tm29|DC32|26841237|6291456|0.073899635000000|10000
artificial-tm29|GCIS-ef|974928|6291456|6.6969|10000
