file|algorithm|peak_comp|stack_comp|compression_time|peak_decomp|stack_decomp|decompression_time|compressed_size|plain_size
code-sources|DCX|1859158761|6291456|9.000000000000000|460895009|6291456|0.000000000000000|156305181|210866607
code-sources|DC3|2270622681|6291456|6.000000000000000|723136237|6291456|1.000000000000000|160824769|210866607
code-sources|DC4|2133982796|6291456|6.000000000000000|584898588|6291456|0.000000000000000|163164988|210866607
code-sources|DC5|2051872997|6291456|5.000000000000000|529195002|6291456|0.000000000000000|149634789|210866607
code-sources|DC6|2003864768|6291456|5.000000000000000|495186220|6291456|0.000000000000000|143741572|210866607
code-sources|DC7|1973828322|6291456|5.000000000000000|473421915|6291456|0.000000000000000|142059798|210866607
code-sources|DC8|1957480036|6291456|5.000000000000000|462873324|6291456|0.000000000000000|146573196|210866607
code-sources|DC9|1952199665|6291456|4.000000000000000|461611061|6291456|0.000000000000000|157025657|210866607
code-sources|DC11|1946387647|6291456|4.000000000000000|460514459|6291456|0.000000000000000|172968767|210866607
code-sources|DC15|1944043094|6291456|5.000000000000000|462664083|6291456|0.000000000000000|195566166|210866607
code-sources|DC30|1932176542|6291456|4.000000000000000|450416674|6291456|0.000000000000000|211433542|210866607
code-sources|DC32|1930316796|6291456|4.000000000000000|448828928|6291456|0.000000000000000|211603184|210866607
code-sources|DC60|1915125248|6291456|3.000000000000000|435462584|6291456|0.000000000000000|210534440|210866607
code-sources|DC64|1913904252|6291456|4.000000000000000|434459004|6291456|0.000000000000000|210409244|210866607
code-sources|GCIS-ef|1387168755|6291456|15.0000|731420004|6291456|9.0000| 106098652|210866607
code-sources|GCIS-s8b|1320526595|6291456|12.0000|685882528|6291456|2.0000| 89425237|210866607
