file|coverage|peak_comp|stack_comp|compression_time|peak_decomp|stack_decomp|decompression_time|compressed_size|plain_size
proteins.001.1|3|838861852|6291456|17,000000000000000|299737214|6291456|1,000000000000000|20115806| 104857600
proteins.001.1|4|734004236|6291456|18,000000000000000|214473564|6291456|0,000000000000000|4758028| 104857600
proteins.001.1|5|671089680|6291456|21,000000000000000|212294869|6291456|0,000000000000000|23547754| 104857600
proteins.001.1|6|629146676|6291456|21,000000000000000|186877722|6291456|0,000000000000000|12111882| 104857600
proteins.001.1|7|599187392|6291456|23,000000000000000|189859562|6291456|0,000000000000000|25081093| 104857600
proteins.001.1|8|576717852|6291456|20,000000000000000|163257136|6291456|0,000000000000000|5970496| 104857600
proteins.001.1|9|559241640|6291456|21,000000000000000|179622904|6291456|0,000000000000000|28161298| 104857600
proteins.001.1|15|524288025|6291456|22,000000000000000|161242501|6291456|0,000000000000000|28422382| 104857600
proteins.001.1|30|524288100|6291456|21,000000000000000|142281032|6291456|0,000000000000000|23430488| 104857600
proteins.001.1|60|524288100|6291456|21,000000000000000|135658260|6291456|0,000000000000000|23806644| 104857600
proteins.001.1-gcis-ef|-|5561096|6291456|18,0000|184916344|6291456|6,0000|5103624| 104857600
proteins.001.1-gcis-s8b|-|4907816|6291456|18,0000|184630816|6291456|2,0000|4329053| 104857600
