file|algorithm|peak_comp|stack_comp|compression_time|peak_decomp|stack_decomp|decompression_time|compressed_size|plain_size
real-para|GCX|3627603526|6291456|17.559816999999999|733828904|6291456|1.522657000000000|148457441|429265758
real-para|GCIS-ef|2282143873|6291456|26.5829|1195463015|6291456|12.0645|24603720|429265758
real-para|GCIS-s8b|2256682620|6291456|25.8097|1109651047|6291456|5.0199|21376645|429265758
real-para|REPAIR|12605515341|6291456|217.510989|124753812|6291456|4.540507|11752895|429265758
real-para|GC3|4006480842|6291456|10.550948000000000|1284335126|6291456|1.807160000000000|139625954|429265758
real-para|GC4|3863394400|6291456|10.740290999999999|1019499560|6291456|1.813979000000000|160967656|429265758
real-para|GC5|3777554154|6291456|10.009259999999999|917195565|6291456|1.330460000000000|144516882|429265758
real-para|GC6|3720374080|6291456|9.450445000000000|851341260|6291456|1.296644000000000|135897972|429265758
real-para|GC7|3679651490|6291456|9.149820999999999|804590744|6291456|1.068526000000000|130030002|429265758
real-para|GC8|3649478660|6291456|8.863325000000000|765890584|6291456|0.953332000000000|121991656|429265758
real-para|GC9|3627543325|6291456|8.820656000000000|741849703|6291456|0.896950000000000|121798837|429265758
real-para|GC11|3627598913|6291456|8.909287000000001|734511600|6291456|1.527154000000000|149148993|429265758
real-para|GC15|3732670564|6291456|9.479664000000000|817067376|6291456|1.390809000000000|273330504|429265758
real-para|GC30|3773049364|6291456|8.935874999999999|813094896|6291456|1.192540000000000|326593512|429265758
real-para|GC32|3777534820|6291456|9.106424000000001|814786192|6291456|1.126244000000000|331861888|429265758
real-para|GC60|3811306684|6291456|8.203044999999999|828074976|6291456|0.691033000000000|370189392|429265758
real-para|GC64|3814418692|6291456|8.287763000000000|829844848|6291456|0.697385000000000|373746400|429265758
