file|algorithm|peak_comp|stack_comp|compression_time|peak_decomp|stack_decomp|decompression_time|compressed_size|plain_size
pseudo-real-dna.001.1|GC2|1468006474|6291456|3,225150000000000|423411634|6291456|0,828696000000000|3980538|104857600
pseudo-real-dna.001.1|GC4|1363149896|6291456|3,319656000000000|213372732|6291456|0,369238000000000|3657116|104857600
pseudo-real-dna.001.1|GC8|1311162644|6291456|3,729072000000000|161687296|6291456|0,214766000000000|4400560|104857600
pseudo-real-dna.001.1|GC16|1287152332|6291456|3,735927000000000|138274452|6291456|0,166023000000000|7201940|104857600
pseudo-real-dna.001.1|GC32|1275667116|6291456|3,838724000000000|127466216|6291456|0,150495000000000|9500120|104857600
pseudo-real-dna.001.1|GC64|1272234508|6291456|3,660074000000000|122480104|6291456|0,181207000000000|11064408|104857600
pseudo-real-dna.001.1|GC128|1274921356|6291456|3,630158000000000|123357916|6291456|0,148607000000000|15206524|104857600
