file|algorithm|coverage|nLevels|xs_size|num_rules_per_level|compressed_size
real-einstein.en.txt|GC2|17|3569|17:2-4168,16:2-56338,15:2-193298,14:2-286991,13:2-346510,12:2-420995,11:2-499274,10:2-540925,9:2-494456,8:2-357418,7:2-210654,6:2-111321,5:2-56648,4:2-28475,3:2-14260,2:2-7136,1:2-3569,|17871952
real-einstein.en.txt|GC4|9|1785|9:4-56338,8:4-286991,7:4-420995,6:4-540924,5:4-357417,4:4-111320,3:4-28474,2:4-7135,1:4-1785,|17478640
real-einstein.en.txt|GC8|6|1784|6:8-193298,5:8-420994,4:8-494455,3:8-111320,2:8-14259,1:8-1784,|21946924
real-einstein.en.txt|GC16|5|447|5:16-286991,4:16-540924,3:16-111320,2:16-7135,1:16-447,|31174240
real-einstein.en.txt|GC32|4|446|4:32-346509,3:32-357417,2:32-14259,1:32-446,|40849732
real-einstein.en.txt|GC64|3|1784|3:64-420994,2:64-111320,1:64-1784,|45014424
real-einstein.en.txt|GC128|3|223|3:128-499273,2:128-28474,1:128-223,|73076000
