file|algorithm|coverage|nLevels|xs_size|num_rules_per_level|compressed_size
pseudo-real-proteins.001.1|GC2|14|6401|14:2-420,13:2-108018,12:2-218879,11:2-164217,10:2-133732,9:2-116403,8:2-105325,7:2-95432,6:2-83223,5:2-66018,4:2-44645,3:2-25189,2:2-12798,1:2-6401,|5193476
pseudo-real-proteins.001.1|GC4|7|6401|7:4-108018,6:4-164217,5:4-116403,4:4-95432,3:4-66018,2:4-25189,1:4-6401,|4758088
pseudo-real-proteins.001.1|GC8|5|3201|5:8-218879,4:8-116403,3:8-83223,2:8-25189,1:8-3201,|5970576
pseudo-real-proteins.001.1|GC16|4|1601|4:16-164217,3:16-95432,2:16-25189,1:16-1601,|7214372
pseudo-real-proteins.001.1|GC32|3|3201|3:32-133732,2:32-66018,1:32-3201,|9532504
pseudo-real-proteins.001.1|GC64|3|401|3:64-116403,2:64-25189,1:64-401,|11128872
pseudo-real-proteins.001.1|GC128|2|6401|2:128-105325,1:128-6401,|15336316
